,Time,House1,House2,House3,House4,House5,House11,Total_Load
8471,2024-09-05 23:00:00,0.17016996483413743,0.12494215476630706,0.27227003517247417,0.24759382124266796,0.27080026829614634,0.19456589054617615,1.4260492060054686
8472,2024-09-06 00:00:00,0.19979228541179758,0.10743540823053017,0.20657954804035875,0.1700741021268236,0.2677252085193095,0.19590061409291193,1.2780971890321342
8473,2024-09-06 01:00:00,0.1636272150343445,0.0948165369592381,0.2469753982494298,0.22463826195533515,0.2616128962245745,0.14354960192088967,1.264411603518034
8474,2024-09-06 02:00:00,0.18857334139306567,0.11729355792071779,0.2515858772787567,0.1919589150293246,0.2526131652836134,0.10125027317520083,1.2288314040619601
8475,2024-09-06 03:00:00,0.16306930493949923,0.10340053390183125,0.2112261316671921,0.25913104624457806,0.26793011583011583,0.2200473962901233,1.364191241043213
8476,2024-09-06 04:00:00,0.1884408711744952,0.09229481637608192,0.25991943995288447,0.21095154767079358,0.33618492027961183,0.11038643081588871,1.3345345564252713
8477,2024-09-06 05:00:00,0.1555595209920954,0.11893645203978967,0.26910949708506254,0.18858387870797627,1.068234638634483,0.14300813086326497,2.1646009717294374
8478,2024-09-06 06:00:00,0.3052448131199012,0.3273960592131052,0.44501375145851474,0.18548661250920934,0.5765455415900981,0.18761261947923533,2.2580126180693005
8479,2024-09-06 07:00:00,0.2111715367428728,1.711379692223763,0.3284769057142956,0.45135629604093075,1.1613159685723957,0.21551782025928368,4.543446431029899
8480,2024-09-06 08:00:00,0.7525105451186619,0.1274822986544651,1.859670506192971,0.36023195320756296,2.3364102171820966,0.17606971515803352,6.25108166833658
8481,2024-09-06 09:00:00,0.18964414614170713,0.11217022669097877,0.6337733451981036,0.4279394580716789,1.2731863213477497,0.3618538219365583,3.3398139673346106
